read_id,pool,species_taxid,species_name
260318-MBTA_Ha-NAS-P1__a1ea06eb-d313-4a64-8c91-58496c93b859,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__afd9006b-b312-47ac-85cf-9c623a5a40ff,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__a13b7fb4-1dd0-47cf-b4d4-fab39cb78e86,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__5c27fa71-317d-4878-bb95-4bd5c13c56bb,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__3ecec68e-b812-4656-8c06-596a2c8bc37b,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__59d20c6d-a079-429f-bade-dc6d54b722b6,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__bde4e00f-4fc1-42a1-9753-5d6616a4dd5b,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__aa322d8a-a757-4b46-a267-af8519fcaf5e,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__e704ecb2-1852-44a5-a648-c03eafffa98f,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__21d8aabd-aa7f-43af-83a5-6363ef1ad78c,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__f17f9c43-753b-49b3-a6f9-1675b78ec373,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__e0d0ef59-95a7-4c93-b089-9e43d8259e4a,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__40a48bf5-1093-46bc-a4bf-fde64e7cb69b,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__8b000c03-e0c5-4511-9730-60f25bbfd784,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__2ebe817a-a755-45b1-b669-20354bb236f2,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__edb8a2a9-9b49-4f84-a449-86ffd96caf5f,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__9dd8ae7e-73c7-4eb1-9d62-46976a187c8c,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__3f979d67-8fc1-4097-8777-2f5ba837b842,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__7fc65944-df58-4cfb-af5e-3f06188a70f9,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__92eaba6f-bc46-40f0-a28d-4c05c4468fdd,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__dd2e8ee4-ddfc-42d5-9a92-3f2d670d2566,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__b0b1ab02-6e8f-4506-9b8b-56c4936de184,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__52b9ab41-ba45-48e8-bc30-b57cf39cfedd,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__d159e596-0ee6-45a3-aa4b-13a5d1409bc9,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__58486b1f-453c-4aea-8f64-1d20f2656471,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__b29d9193-5c2b-4025-8d50-fe3dcb1f281d,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__15b2ffc3-5fa7-42f9-9333-1742230e00a7,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__2552e117-b13d-437f-b9e9-5621d5b0e2ba,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260318-MBTA_Ha-NAS-P1__a19581af-177f-4b1e-9900-f322043b3dc6,260318-MBTA_Ha-NAS-P1,11137,Human coronavirus 229E
260611-BC-NAS-P1__3a07f2c7-979c-491f-834e-5acc2a552505,260611-BC-NAS-P1,463676,Rhinovirus C
